id,disease_id,reference_id,created_at,updated_at
102,677,2154,2021-04-27 10:36:45.360424,2021-04-27 10:36:45.360424
103,692,2157,2021-04-27 10:36:45.533158,2021-04-27 10:36:45.533158
104,19,2158,2021-04-27 10:36:45.624653,2021-04-27 10:36:45.624653
105,699,2159,2021-04-27 10:36:45.944050,2021-04-27 10:36:45.944050
106,413,2161,2021-04-27 10:36:50.018222,2021-04-27 10:36:50.018222
107,426,2162,2021-04-27 10:36:50.166960,2021-04-27 10:36:50.166960
108,312,2163,2021-04-27 10:36:50.596348,2021-04-27 10:36:50.596348
109,466,2164,2021-04-27 10:36:50.698325,2021-04-27 10:36:50.698325
110,480,2171,2021-04-27 10:36:51.397217,2021-04-27 10:36:51.397217
111,499,2172,2021-04-27 10:36:51.806754,2021-04-27 10:36:51.806754
112,502,2173,2021-04-27 10:36:51.891097,2021-04-27 10:36:51.891097
113,172,2200,2021-04-27 10:36:52.670148,2021-04-27 10:36:52.670148
114,231,2201,2021-04-27 10:36:52.847060,2021-04-27 10:36:52.847060
115,2,2202,2021-04-27 10:36:53.724742,2021-04-27 10:36:53.724742
116,166,2203,2021-04-27 10:36:54.718041,2021-04-27 10:36:54.718041
117,65,2204,2021-04-27 10:36:55.604430,2021-04-27 10:36:55.604430
118,65,2205,2021-04-27 10:36:55.686035,2021-04-27 10:36:55.686035
119,16,2206,2021-04-27 10:36:55.832616,2021-04-27 10:36:55.832616
120,147,2207,2021-04-27 10:36:55.948739,2021-04-27 10:36:55.948739
121,140,2208,2021-04-27 10:36:57.679604,2021-04-27 10:36:57.679604
122,99,2209,2021-04-27 10:36:57.770382,2021-04-27 10:36:57.770382
123,288,2211,2021-04-27 10:36:57.960619,2021-04-27 10:36:57.960619
124,271,2215,2021-04-27 10:36:58.381421,2021-04-27 10:36:58.381421
125,244,2217,2021-04-27 10:37:05.904901,2021-04-27 10:37:05.904901
126,306,2219,2021-04-27 10:37:06.793710,2021-04-27 10:37:06.793710
127,166,2222,2021-04-27 10:37:13.886128,2021-04-27 10:37:13.886128
128,688,132,2021-04-27 10:37:17.511788,2021-04-27 10:37:17.511788
129,306,2223,2021-04-27 10:37:20.023361,2021-04-27 10:37:20.023361
130,692,2224,2021-04-27 10:37:25.138382,2021-04-27 10:37:25.138382
131,682,2225,2021-04-27 10:37:26.557748,2021-04-27 10:37:26.557748
132,141,2226,2021-04-27 10:37:27.129171,2021-04-27 10:37:27.129171
133,206,2227,2021-04-27 10:37:28.475177,2021-04-27 10:37:28.475177
134,370,2335,2021-04-27 10:37:31.760527,2021-04-27 10:37:31.760527
135,416,2294,2021-04-27 10:37:32.092907,2021-04-27 10:37:32.092907
136,271,2276,2021-04-27 10:37:32.271578,2021-04-27 10:37:32.271578
137,466,2336,2021-04-27 10:37:37.650408,2021-04-27 10:37:37.650408
138,243,2337,2021-04-27 10:37:37.790062,2021-04-27 10:37:37.790062
139,877,2410,2021-04-27 10:37:40.036974,2021-04-27 10:37:40.036974
140,473,2411,2021-04-27 10:37:40.530728,2021-04-27 10:37:40.530728
141,881,2412,2021-04-27 10:37:41.380618,2021-04-27 10:37:41.380618
142,67,2413,2021-04-27 10:37:44.023720,2021-04-27 10:37:44.023720
143,66,2414,2021-04-27 10:37:46.085914,2021-04-27 10:37:46.085914
144,100,2415,2021-04-27 10:37:48.071503,2021-04-27 10:37:48.071503
145,119,2420,2021-04-27 10:37:48.322227,2021-04-27 10:37:48.322227
146,677,2422,2021-04-27 10:37:49.408486,2021-04-27 10:37:49.408486
147,466,2425,2021-04-27 10:37:51.039281,2021-04-27 10:37:51.039281
148,502,2426,2021-04-27 10:37:52.094240,2021-04-27 10:37:52.094240
149,453,2429,2021-04-27 10:37:55.223399,2021-04-27 10:37:55.223399
150,140,2430,2021-04-27 10:37:56.414634,2021-04-27 10:37:56.414634
151,155,2431,2021-04-27 10:37:56.606937,2021-04-27 10:37:56.606937
152,95,2445,2021-04-27 10:38:01.349589,2021-04-27 10:38:01.349589
153,677,2446,2021-04-27 10:38:01.526929,2021-04-27 10:38:01.526929
154,466,2447,2021-04-27 10:38:02.094382,2021-04-27 10:38:02.094382
155,333,2449,2021-04-27 10:38:04.878982,2021-04-27 10:38:04.878982
156,699,2450,2021-04-27 10:38:05.594508,2021-04-27 10:38:05.594508
157,395,2452,2021-04-27 10:38:06.554494,2021-04-27 10:38:06.554494
158,869,2453,2021-04-27 10:38:09.008079,2021-04-27 10:38:09.008079
159,152,132,2021-04-27 10:38:09.818999,2021-04-27 10:38:09.818999
160,152,2454,2021-04-27 10:38:09.901695,2021-04-27 10:38:09.901695
161,677,2455,2021-04-27 10:38:11.267053,2021-04-27 10:38:11.267053
162,155,2456,2021-04-27 10:38:12.605656,2021-04-27 10:38:12.605656
163,66,2485,2021-04-27 10:38:14.974658,2021-04-27 10:38:14.974658
164,688,2486,2021-04-27 10:38:15.332998,2021-04-27 10:38:15.332998
165,329,2487,2021-04-27 10:38:17.307598,2021-04-27 10:38:17.307598
166,685,2488,2021-04-27 10:38:23.135606,2021-04-27 10:38:23.135606
167,692,2489,2021-04-27 10:38:23.495385,2021-04-27 10:38:23.495385
168,692,2490,2021-04-27 10:38:25.100957,2021-04-27 10:38:25.100957
169,750,2490,2021-04-27 10:38:25.800003,2021-04-27 10:38:25.800003
170,408,2491,2021-04-27 10:38:31.657962,2021-04-27 10:38:31.657962
171,699,2492,2021-04-27 10:38:38.918525,2021-04-27 10:38:38.918525
172,677,1824,2021-04-27 10:38:41.156318,2021-04-27 10:38:41.156318
173,10,2494,2021-04-27 10:38:41.994276,2021-04-27 10:38:41.994276
174,93,2495,2021-04-27 10:38:42.163830,2021-04-27 10:38:42.163830
175,204,2496,2021-04-27 10:39:02.032473,2021-04-27 10:39:02.032473
176,452,2497,2021-04-27 10:39:02.427129,2021-04-27 10:39:02.427129
177,39,2503,2021-04-27 10:39:05.831313,2021-04-27 10:39:05.831313
178,677,422,2021-04-27 10:39:23.554403,2021-04-27 10:39:23.554403
179,466,2504,2021-04-27 10:39:27.572550,2021-04-27 10:39:27.572550
180,46,2505,2021-04-27 10:39:33.920971,2021-04-27 10:39:33.920971
181,333,2506,2021-04-27 10:39:39.981946,2021-04-27 10:39:39.981946
182,911,2507,2021-04-27 10:39:42.050535,2021-04-27 10:39:42.050535
183,204,2508,2021-04-27 10:39:42.195762,2021-04-27 10:39:42.195762
184,677,1852,2021-04-27 10:39:44.648047,2021-04-27 10:39:44.648047
185,699,2517,2021-04-27 10:39:45.084541,2021-04-27 10:39:45.084541
186,466,2518,2021-04-27 10:39:50.516242,2021-04-27 10:39:50.516242
187,450,2519,2021-04-27 10:39:50.659593,2021-04-27 10:39:50.659593
188,910,2507,2021-04-27 10:39:50.759007,2021-04-27 10:39:50.759007
189,499,2520,2021-04-27 10:39:51.205076,2021-04-27 10:39:51.205076
190,511,2525,2021-04-27 10:39:51.457657,2021-04-27 10:39:51.457657
191,231,2527,2021-04-27 10:39:51.912934,2021-04-27 10:39:51.912934
192,424,2528,2021-04-27 10:39:52.097208,2021-04-27 10:39:52.097208
193,49,2529,2021-04-27 10:39:57.721866,2021-04-27 10:39:57.721866
194,111,2531,2021-04-27 10:40:02.892170,2021-04-27 10:40:02.892170
195,869,2532,2021-04-27 10:40:06.440374,2021-04-27 10:40:06.440374
196,133,2534,2021-04-27 10:40:16.773904,2021-04-27 10:40:16.773904
197,377,2535,2021-04-27 10:40:17.333435,2021-04-27 10:40:17.333435
198,688,2536,2021-04-27 10:40:21.536950,2021-04-27 10:40:21.536950
199,19,2537,2021-04-27 10:40:22.256962,2021-04-27 10:40:22.256962
200,231,2538,2021-04-27 10:40:24.933631,2021-04-27 10:40:24.933631
201,329,2539,2021-04-27 10:40:25.671452,2021-04-27 10:40:25.671452
202,86,2539,2021-04-27 10:40:26.631278,2021-04-27 10:40:26.631278
203,198,2540,2021-04-27 10:40:31.695643,2021-04-27 10:40:31.695643
204,46,2541,2021-04-27 10:40:53.102538,2021-04-27 10:40:53.102538
205,115,2542,2021-04-27 10:41:03.870497,2021-04-27 10:41:03.870497
206,349,2543,2021-04-27 10:41:04.791665,2021-04-27 10:41:04.791665
207,237,2544,2021-04-27 10:41:11.761383,2021-04-27 10:41:11.761383
208,46,2545,2021-04-27 10:41:23.792427,2021-04-27 10:41:23.792427
209,204,2563,2021-04-27 10:41:26.687570,2021-04-27 10:41:26.687570
210,680,2564,2021-04-27 10:41:27.005755,2021-04-27 10:41:27.005755
211,855,2566,2021-04-27 10:41:38.978128,2021-04-27 10:41:38.978128
212,329,2567,2021-04-27 10:41:41.547854,2021-04-27 10:41:41.547854
213,49,2559,2021-04-27 10:41:44.071197,2021-04-27 10:41:44.071197
214,689,2568,2021-04-27 10:41:49.137339,2021-04-27 10:41:49.137339
215,487,2569,2021-04-27 10:41:50.153670,2021-04-27 10:41:50.153670
216,190,2570,2021-04-27 10:42:03.483427,2021-04-27 10:42:03.483427
217,139,2572,2021-04-27 10:42:03.712910,2021-04-27 10:42:03.712910
218,413,2573,2021-04-27 10:42:08.055529,2021-04-27 10:42:08.055529
219,882,2574,2021-04-27 10:42:09.028227,2021-04-27 10:42:09.028227
220,271,2576,2021-04-27 10:42:09.459281,2021-04-27 10:42:09.459281
221,196,2577,2021-04-27 10:42:10.224672,2021-04-27 10:42:10.224672
222,152,2578,2021-04-27 10:42:10.423672,2021-04-27 10:42:10.423672
223,141,2580,2021-04-27 10:42:15.745337,2021-04-27 10:42:15.745337
224,677,2581,2021-04-27 10:42:21.006250,2021-04-27 10:42:21.006250
225,699,2582,2021-04-27 10:42:21.531329,2021-04-27 10:42:21.531329
226,682,2583,2021-04-27 10:42:24.148182,2021-04-27 10:42:24.148182
227,466,2584,2021-04-27 10:42:24.880152,2021-04-27 10:42:24.880152
228,480,2585,2021-04-27 10:42:25.641927,2021-04-27 10:42:25.641927
229,692,2586,2021-04-27 10:42:36.443891,2021-04-27 10:42:36.443891
230,62,2586,2021-04-27 10:42:36.754492,2021-04-27 10:42:36.754492
231,198,2587,2021-04-27 10:42:36.912232,2021-04-27 10:42:36.912232
232,750,2586,2021-04-27 10:42:37.158009,2021-04-27 10:42:37.158009
233,19,2588,2021-04-27 10:42:39.818990,2021-04-27 10:42:39.818990
234,333,2589,2021-04-27 10:42:45.036565,2021-04-27 10:42:45.036565
235,677,2590,2021-04-27 10:42:46.628304,2021-04-27 10:42:46.628304
236,692,2591,2021-04-27 10:42:46.733370,2021-04-27 10:42:46.733370
237,19,2593,2021-04-27 10:42:46.899437,2021-04-27 10:42:46.899437
238,237,2594,2021-04-27 10:42:51.798851,2021-04-27 10:42:51.798851
239,39,2595,2021-04-27 10:42:52.505124,2021-04-27 10:42:52.505124
240,190,2597,2021-04-27 10:42:59.776346,2021-04-27 10:42:59.776346
241,46,2598,2021-04-27 10:43:01.837892,2021-04-27 10:43:01.837892
242,270,2601,2021-04-27 10:43:28.156775,2021-04-27 10:43:28.156775
243,682,2602,2021-04-27 10:43:33.381922,2021-04-27 10:43:33.381922
244,426,2603,2021-04-27 10:43:33.699353,2021-04-27 10:43:33.699353
245,466,2604,2021-04-27 10:43:34.449110,2021-04-27 10:43:34.449110
246,231,2607,2021-04-27 10:43:35.691831,2021-04-27 10:43:35.691831
247,93,2608,2021-04-27 10:43:43.235830,2021-04-27 10:43:43.235830
248,39,2609,2021-04-27 10:43:43.731560,2021-04-27 10:43:43.731560
249,869,2610,2021-04-27 10:43:49.873943,2021-04-27 10:43:49.873943
250,466,2606,2021-04-27 10:44:09.309466,2021-04-27 10:44:09.309466
251,46,2613,2021-04-27 10:44:18.317271,2021-04-27 10:44:18.317271
252,692,2614,2021-04-27 10:44:20.146922,2021-04-27 10:44:20.146922
253,466,2615,2021-04-27 10:44:25.704779,2021-04-27 10:44:25.704779
254,464,2616,2021-04-27 10:44:33.186054,2021-04-27 10:44:33.186054
255,466,2617,2021-04-27 10:44:34.520850,2021-04-27 10:44:34.520850
256,855,2619,2021-04-27 10:44:34.690107,2021-04-27 10:44:34.690107
257,406,2621,2021-04-27 10:44:40.438784,2021-04-27 10:44:40.438784
258,685,2622,2021-04-27 10:44:41.917198,2021-04-27 10:44:41.917198
259,66,2623,2021-04-27 10:44:43.521047,2021-04-27 10:44:43.521047
260,66,2624,2021-04-27 10:44:43.611561,2021-04-27 10:44:43.611561
261,333,2625,2021-04-27 10:44:45.668726,2021-04-27 10:44:45.668726
262,677,2627,2021-04-27 10:44:49.123701,2021-04-27 10:44:49.123701
263,19,2629,2021-04-27 10:44:49.268486,2021-04-27 10:44:49.268486
264,110,2630,2021-04-27 10:44:59.034080,2021-04-27 10:44:59.034080
265,869,2631,2021-04-27 10:45:00.175925,2021-04-27 10:45:00.175925
266,426,2632,2021-04-27 10:45:05.753072,2021-04-27 10:45:05.753072
267,26,132,2021-04-27 10:45:06.203635,2021-04-27 10:45:06.203635
268,262,2634,2021-04-27 10:45:06.570930,2021-04-27 10:45:06.570930
269,29,2635,2021-04-27 10:45:07.341411,2021-04-27 10:45:07.341411
270,66,2636,2021-04-27 10:45:08.358003,2021-04-27 10:45:08.358003
271,466,2637,2021-04-27 10:45:10.201158,2021-04-27 10:45:10.201158
272,466,2638,2021-04-27 10:45:10.277353,2021-04-27 10:45:10.277353
273,466,2639,2021-04-27 10:45:10.369108,2021-04-27 10:45:10.369108
274,677,2643,2021-04-27 10:45:13.257395,2021-04-27 10:45:13.257395
275,352,2644,2021-04-27 10:45:13.389107,2021-04-27 10:45:13.389107
276,683,2646,2021-04-27 10:45:15.447425,2021-04-27 10:45:15.447425
277,46,2650,2021-04-27 10:45:16.431581,2021-04-27 10:45:16.431581
278,66,2651,2021-04-27 10:45:16.698993,2021-04-27 10:45:16.698993
279,333,2652,2021-04-27 10:45:23.647344,2021-04-27 10:45:23.647344
280,119,2653,2021-04-27 10:45:29.029742,2021-04-27 10:45:29.029742
281,688,2656,2021-04-27 10:45:29.561607,2021-04-27 10:45:29.561607
282,677,1747,2021-04-27 10:45:31.153186,2021-04-27 10:45:31.153186
283,692,2664,2021-04-27 10:45:31.585489,2021-04-27 10:45:31.585489
284,19,2669,2021-04-27 10:45:31.827811,2021-04-27 10:45:31.827811
285,699,2672,2021-04-27 10:45:32.300983,2021-04-27 10:45:32.300983
286,682,2673,2021-04-27 10:45:42.625919,2021-04-27 10:45:42.625919
287,413,2674,2021-04-27 10:45:42.808484,2021-04-27 10:45:42.808484
288,466,2675,2021-04-27 10:45:44.023458,2021-04-27 10:45:44.023458
289,450,2677,2021-04-27 10:45:44.268780,2021-04-27 10:45:44.268780
290,480,2679,2021-04-27 10:45:45.009175,2021-04-27 10:45:45.009175
291,514,2686,2021-04-27 10:45:45.367685,2021-04-27 10:45:45.367685
292,511,2687,2021-04-27 10:45:45.503538,2021-04-27 10:45:45.503538
293,877,2692,2021-04-27 10:45:46.396278,2021-04-27 10:45:46.396278
294,419,2694,2021-04-27 10:45:46.568541,2021-04-27 10:45:46.568541
295,419,2695,2021-04-27 10:45:46.650022,2021-04-27 10:45:46.650022
296,299,2695,2021-04-27 10:45:48.131319,2021-04-27 10:45:48.131319
297,366,2706,2021-04-27 10:45:51.662100,2021-04-27 10:45:51.662100
298,39,2707,2021-04-27 10:45:54.454540,2021-04-27 10:45:54.454540
299,882,2708,2021-04-27 10:45:56.757750,2021-04-27 10:45:56.757750
300,140,2709,2021-04-27 10:45:56.863892,2021-04-27 10:45:56.863892
301,118,2710,2021-04-27 10:45:58.925582,2021-04-27 10:45:58.925582
302,110,2711,2021-04-27 10:46:05.877871,2021-04-27 10:46:05.877871
303,181,2712,2021-04-27 10:46:06.338212,2021-04-27 10:46:06.338212
304,451,2713,2021-04-27 10:46:06.431837,2021-04-27 10:46:06.431837
305,869,2715,2021-04-27 10:46:09.843039,2021-04-27 10:46:09.843039
306,481,2718,2021-04-27 10:46:09.991505,2021-04-27 10:46:09.991505
307,337,2719,2021-04-27 10:46:15.942308,2021-04-27 10:46:15.942308
308,244,2720,2021-04-27 10:46:16.056540,2021-04-27 10:46:16.056540
309,750,2668,2021-04-27 10:46:16.782010,2021-04-27 10:46:16.782010
310,346,132,2021-04-27 10:46:16.890426,2021-04-27 10:46:16.890426
311,306,2721,2021-04-27 10:46:17.061318,2021-04-27 10:46:17.061318
312,330,2724,2021-04-27 10:46:17.232034,2021-04-27 10:46:17.232034
313,420,132,2021-04-27 10:46:17.331069,2021-04-27 10:46:17.331069
314,46,2726,2021-04-27 10:46:23.656159,2021-04-27 10:46:23.656159
315,480,2682,2021-04-27 10:46:26.286175,2021-04-27 10:46:26.286175
316,198,2727,2021-04-27 10:46:26.806377,2021-04-27 10:46:26.806377
317,202,2727,2021-04-27 10:46:29.079475,2021-04-27 10:46:29.079475
318,201,2727,2021-04-27 10:46:29.142066,2021-04-27 10:46:29.142066
319,199,2727,2021-04-27 10:46:29.224896,2021-04-27 10:46:29.224896
320,682,2728,2021-04-27 10:46:30.436690,2021-04-27 10:46:30.436690
321,15,2729,2021-04-27 10:46:30.718842,2021-04-27 10:46:30.718842
322,241,2732,2021-04-27 10:46:31.968005,2021-04-27 10:46:31.968005
323,489,2732,2021-04-27 10:46:32.045627,2021-04-27 10:46:32.045627
324,15,2733,2021-04-27 10:46:32.269400,2021-04-27 10:46:32.269400
325,55,2740,2021-04-27 10:46:32.607230,2021-04-27 10:46:32.607230
326,15,2734,2021-04-27 10:46:33.843496,2021-04-27 10:46:33.843496
327,55,2742,2021-04-27 10:46:33.940373,2021-04-27 10:46:33.940373
328,110,2751,2021-04-27 10:46:34.898213,2021-04-27 10:46:34.898213
329,683,2754,2021-04-27 10:46:36.600824,2021-04-27 10:46:36.600824
330,66,2756,2021-04-27 10:46:39.335969,2021-04-27 10:46:39.335969
331,141,2757,2021-04-27 10:46:45.996762,2021-04-27 10:46:45.996762
332,911,2758,2021-04-27 10:46:54.191302,2021-04-27 10:46:54.191302
333,208,2759,2021-04-27 10:46:55.020371,2021-04-27 10:46:55.020371
334,119,2761,2021-04-27 10:46:56.029680,2021-04-27 10:46:56.029680
335,677,2762,2021-04-27 10:47:04.819174,2021-04-27 10:47:04.819174
336,692,2763,2021-04-27 10:47:04.920431,2021-04-27 10:47:04.920431
337,699,2764,2021-04-27 10:47:06.989315,2021-04-27 10:47:06.989315
338,395,2765,2021-04-27 10:47:12.492079,2021-04-27 10:47:12.492079
339,435,2766,2021-04-27 10:47:13.373098,2021-04-27 10:47:13.373098
340,466,2767,2021-04-27 10:47:13.965514,2021-04-27 10:47:13.965514
341,910,2758,2021-04-27 10:47:14.670040,2021-04-27 10:47:14.670040
342,511,2768,2021-04-27 10:47:16.159383,2021-04-27 10:47:16.159383
343,877,2769,2021-04-27 10:47:16.370234,2021-04-27 10:47:16.370234
344,14,2770,2021-04-27 10:47:16.511892,2021-04-27 10:47:16.511892
345,429,2771,2021-04-27 10:47:17.342135,2021-04-27 10:47:17.342135
346,10,2772,2021-04-27 10:47:20.776964,2021-04-27 10:47:20.776964
347,408,2773,2021-04-27 10:47:40.090931,2021-04-27 10:47:40.090931
348,59,2774,2021-04-27 10:47:40.472867,2021-04-27 10:47:40.472867
349,39,2775,2021-04-27 10:47:52.672723,2021-04-27 10:47:52.672723
350,699,2776,2021-04-27 10:47:56.078136,2021-04-27 10:47:56.078136
351,686,2777,2021-04-27 10:48:02.592866,2021-04-27 10:48:02.592866
352,365,2778,2021-04-27 10:48:04.666061,2021-04-27 10:48:04.666061
353,204,2779,2021-04-27 10:48:08.849968,2021-04-27 10:48:08.849968
354,119,2780,2021-04-27 10:48:09.128807,2021-04-27 10:48:09.128807
355,677,2781,2021-04-27 10:48:09.460091,2021-04-27 10:48:09.460091
356,306,2782,2021-04-27 10:48:20.608491,2021-04-27 10:48:20.608491
357,204,2783,2021-04-27 10:48:27.783898,2021-04-27 10:48:27.783898
358,110,2788,2021-04-27 10:48:35.675424,2021-04-27 10:48:35.675424
359,452,2790,2021-04-27 10:48:38.839197,2021-04-27 10:48:38.839197
360,466,2791,2021-04-27 10:48:44.089255,2021-04-27 10:48:44.089255
361,452,2792,2021-04-27 10:48:44.208606,2021-04-27 10:48:44.208606
362,369,2830,2021-04-27 10:48:46.257120,2021-04-27 10:48:46.257120
363,911,2844,2021-04-27 10:48:55.849596,2021-04-27 10:48:55.849596
364,910,2844,2021-04-27 10:48:58.473915,2021-04-27 10:48:58.473915
365,110,2845,2021-04-27 10:49:01.608332,2021-04-27 10:49:01.608332
366,337,2846,2021-04-27 10:49:02.503996,2021-04-27 10:49:02.503996
367,333,2847,2021-04-27 10:49:08.885093,2021-04-27 10:49:08.885093
368,688,2851,2021-04-27 10:49:26.051219,2021-04-27 10:49:26.051219
369,677,2852,2021-04-27 10:49:27.011172,2021-04-27 10:49:27.011172
370,692,2040,2021-04-27 10:49:27.126362,2021-04-27 10:49:27.126362
371,19,2853,2021-04-27 10:49:27.256503,2021-04-27 10:49:27.256503
372,511,2855,2021-04-27 10:49:41.940052,2021-04-27 10:49:41.940052
373,877,2856,2021-04-27 10:49:43.087418,2021-04-27 10:49:43.087418
374,322,2877,2021-04-27 10:49:53.803051,2021-04-27 10:49:53.803051
375,46,2895,2021-04-27 10:50:40.935010,2021-04-27 10:50:40.935010
376,141,2896,2021-04-27 10:50:42.653533,2021-04-27 10:50:42.653533
377,911,2897,2021-04-27 10:50:42.911675,2021-04-27 10:50:42.911675
378,677,1963,2021-04-27 10:50:43.490307,2021-04-27 10:50:43.490307
379,692,2901,2021-04-27 10:50:43.768838,2021-04-27 10:50:43.768838
380,682,2902,2021-04-27 10:50:44.973678,2021-04-27 10:50:44.973678
381,466,2903,2021-04-27 10:50:45.208819,2021-04-27 10:50:45.208819
382,466,2905,2021-04-27 10:50:51.673293,2021-04-27 10:50:51.673293
383,804,2906,2021-04-27 10:50:53.734555,2021-04-27 10:50:53.734555
384,369,2907,2021-04-27 10:50:53.812476,2021-04-27 10:50:53.812476
385,237,2913,2021-04-27 10:50:54.347670,2021-04-27 10:50:54.347670
386,803,2915,2021-04-27 10:50:54.649384,2021-04-27 10:50:54.649384
387,333,2916,2021-04-27 10:50:56.717668,2021-04-27 10:50:56.717668
388,677,2917,2021-04-27 10:50:58.266831,2021-04-27 10:50:58.266831
389,384,2918,2021-04-27 10:51:02.336721,2021-04-27 10:51:02.336721
390,683,2919,2021-04-27 10:51:04.183382,2021-04-27 10:51:04.183382
391,677,2920,2021-04-27 10:51:05.062181,2021-04-27 10:51:05.062181
392,413,2921,2021-04-27 10:51:09.307304,2021-04-27 10:51:09.307304
393,426,2922,2021-04-27 10:51:09.441577,2021-04-27 10:51:09.441577
394,45,2923,2021-04-27 10:51:12.800197,2021-04-27 10:51:12.800197
395,72,2924,2021-04-27 10:51:13.618289,2021-04-27 10:51:13.618289
396,190,2925,2021-04-27 10:51:22.605668,2021-04-27 10:51:22.605668
397,682,2926,2021-04-27 10:51:24.393088,2021-04-27 10:51:24.393088
398,241,2927,2021-04-27 10:51:24.969224,2021-04-27 10:51:24.969224
399,683,2928,2021-04-27 10:51:26.530377,2021-04-27 10:51:26.530377
400,869,2929,2021-04-27 10:51:27.411838,2021-04-27 10:51:27.411838
401,699,2930,2021-04-27 10:51:34.162289,2021-04-27 10:51:34.162289
402,480,2931,2021-04-27 10:51:34.636642,2021-04-27 10:51:34.636642
403,855,2931,2021-04-27 10:51:34.736935,2021-04-27 10:51:34.736935
404,19,2932,2021-04-27 10:51:36.661878,2021-04-27 10:51:36.661878
405,66,2933,2021-04-27 10:51:37.987410,2021-04-27 10:51:37.987410
406,464,2934,2021-04-27 10:51:39.080878,2021-04-27 10:51:39.080878
407,370,2935,2021-04-27 10:51:40.027600,2021-04-27 10:51:40.027600
408,480,2936,2021-04-27 10:51:42.217456,2021-04-27 10:51:42.217456
409,855,2937,2021-04-27 10:51:42.332098,2021-04-27 10:51:42.332098
410,87,2943,2021-04-27 10:51:43.466848,2021-04-27 10:51:43.466848
411,413,2945,2021-04-27 10:51:50.458242,2021-04-27 10:51:50.458242
412,677,1085,2021-04-27 10:51:55.903902,2021-04-27 10:51:55.903902
413,450,2947,2021-04-27 10:51:56.666091,2021-04-27 10:51:56.666091
414,329,2948,2021-04-27 10:52:01.804377,2021-04-27 10:52:01.804377
415,15,2949,2021-04-27 10:52:05.920537,2021-04-27 10:52:05.920537
416,141,2951,2021-04-27 10:52:07.853564,2021-04-27 10:52:07.853564
417,152,2952,2021-04-27 10:52:11.021717,2021-04-27 10:52:11.021717
418,46,2600,2021-04-27 10:52:12.145529,2021-04-27 10:52:12.145529
419,169,2953,2021-04-27 10:52:14.003099,2021-04-27 10:52:14.003099
420,677,1219,2021-04-27 10:52:15.852095,2021-04-27 10:52:15.852095
421,466,2954,2021-04-27 10:52:18.084331,2021-04-27 10:52:18.084331
422,877,2955,2021-04-27 10:52:18.911493,2021-04-27 10:52:18.911493
423,243,2956,2021-04-27 10:52:34.771096,2021-04-27 10:52:34.771096
424,19,2958,2021-04-27 10:52:44.548969,2021-04-27 10:52:44.548969
425,499,2959,2021-04-27 10:52:45.300630,2021-04-27 10:52:45.300630
426,413,2960,2021-04-27 10:52:49.666253,2021-04-27 10:52:49.666253
427,413,2961,2021-04-27 10:52:49.753600,2021-04-27 10:52:49.753600
428,677,2962,2021-04-27 10:52:55.538239,2021-04-27 10:52:55.538239
429,692,2965,2021-04-27 10:52:55.810673,2021-04-27 10:52:55.810673
430,66,2969,2021-04-27 10:53:07.900690,2021-04-27 10:53:07.900690
431,911,2971,2021-04-27 10:53:10.069491,2021-04-27 10:53:10.069491
432,692,2973,2021-04-27 10:53:10.961276,2021-04-27 10:53:10.961276
433,466,2975,2021-04-27 10:53:13.331943,2021-04-27 10:53:13.331943
434,480,2976,2021-04-27 10:53:13.743429,2021-04-27 10:53:13.743429
435,869,2977,2021-04-27 10:53:17.740427,2021-04-27 10:53:17.740427
436,66,2978,2021-04-27 10:53:19.767595,2021-04-27 10:53:19.767595
437,692,2979,2021-04-27 10:53:22.392636,2021-04-27 10:53:22.392636
438,699,2990,2021-04-27 10:53:23.019712,2021-04-27 10:53:23.019712
439,237,2991,2021-04-27 10:53:26.891914,2021-04-27 10:53:26.891914
440,692,2992,2021-04-27 10:53:34.305535,2021-04-27 10:53:34.305535
441,66,2993,2021-04-27 10:53:37.782007,2021-04-27 10:53:37.782007
442,95,2994,2021-04-27 10:53:38.411167,2021-04-27 10:53:38.411167
443,677,2995,2021-04-27 10:53:39.351029,2021-04-27 10:53:39.351029
444,692,2997,2021-04-27 10:53:39.491102,2021-04-27 10:53:39.491102
445,450,2998,2021-04-27 10:53:40.707544,2021-04-27 10:53:40.707544
446,511,2999,2021-04-27 10:53:40.932386,2021-04-27 10:53:40.932386
447,110,3000,2021-04-27 10:53:42.703463,2021-04-27 10:53:42.703463
448,750,2997,2021-04-27 10:53:44.042899,2021-04-27 10:53:44.042899
449,699,3001,2021-04-27 10:53:45.876363,2021-04-27 10:53:45.876363
450,480,3003,2021-04-27 10:53:46.679244,2021-04-27 10:53:46.679244
451,49,3004,2021-04-27 10:53:47.480835,2021-04-27 10:53:47.480835
452,141,3006,2021-04-27 10:53:53.759523,2021-04-27 10:53:53.759523
453,677,3007,2021-04-27 10:53:56.190114,2021-04-27 10:53:56.190114
454,692,3010,2021-04-27 10:53:56.430839,2021-04-27 10:53:56.430839
455,370,132,2021-04-27 10:53:57.697646,2021-04-27 10:53:57.697646
456,365,3011,2021-04-27 10:54:04.804815,2021-04-27 10:54:04.804815
457,333,3012,2021-04-27 10:54:07.692886,2021-04-27 10:54:07.692886
458,911,3014,2021-04-27 10:54:12.644324,2021-04-27 10:54:12.644324
459,213,3015,2021-04-27 10:54:12.842135,2021-04-27 10:54:12.842135
