id,hpo,sider,name,description,created_at,updated_at,related_to,gene_phenotype_relationships_count,disease_phenotype_relationships_count
9481,HP:0032368,,,,2020-12-30 08:52:48,2020-12-30 08:52:48,,21,0
9482,HP:0032382,,,,2020-12-30 08:52:56,2020-12-30 08:52:56,,1,0
9483,HP:0032385,,,,2020-12-30 08:52:57,2020-12-30 08:52:57,,1,0
9484,HP:0032388,,,,2020-12-30 08:52:57,2020-12-30 08:52:57,,12,0
9485,HP:0032390,,,,2020-12-30 08:53:02,2020-12-30 08:53:02,,1,0
9486,HP:0032391,,,,2020-12-30 08:53:03,2020-12-30 08:53:03,,10,0
9487,HP:0032398,,,,2020-12-30 08:53:08,2020-12-30 08:53:08,,2,0
9488,HP:0032401,,,,2020-12-30 08:53:09,2020-12-30 08:53:09,,1,0
9489,HP:0032407,,,,2020-12-30 08:53:10,2020-12-30 08:53:10,,3,0
9490,HP:0032409,,,,2020-12-30 08:53:11,2020-12-30 08:53:11,,9,0
9491,HP:0032410,,,,2020-12-30 08:53:14,2020-12-30 08:53:14,,35,0
9492,HP:0032411,,,,2020-12-30 08:53:28,2020-12-30 08:53:28,,1,0
9493,HP:0032434,,,,2020-12-30 08:53:29,2020-12-30 08:53:29,,3,0
9494,HP:0032435,,,,2020-12-30 08:53:31,2020-12-30 08:53:31,,2,0
9495,HP:0032436,,,,2020-12-30 08:53:32,2020-12-30 08:53:32,,51,0
9496,HP:0032437,,,,2020-12-30 08:53:56,2020-12-30 08:53:56,,1,0
9497,HP:0032438,,,,2020-12-30 08:53:56,2020-12-30 08:53:56,,3,0
9498,HP:0032445,,,,2020-12-30 08:53:57,2020-12-30 08:53:57,,20,0
9499,HP:0032447,,,,2020-12-30 08:54:06,2020-12-30 08:54:06,,3,0
9500,HP:0032448,,,,2020-12-30 08:54:07,2020-12-30 08:54:07,,1,0
9501,HP:0032449,,,"An abnormal structure or appearance of hemidesmosomes, multiprotein complexes that facilitate the stable adhesion of basal epithelial cells to the underlying basement membrane.",2020-12-30 08:54:08,2021-01-19 17:16:25,skin,5,0
9502,HP:0032453,,,,2020-12-30 08:54:10,2020-12-30 08:54:10,,3,0
9503,HP:0032458,,,,2020-12-30 08:54:11,2020-12-30 08:54:11,,2,0
9504,HP:0032459,,,,2020-12-30 08:54:11,2020-12-30 08:54:11,,1,0
9505,HP:0032460,,,,2020-12-30 08:54:12,2020-12-30 08:54:12,,1,0
9506,HP:0032464,,,,2020-12-30 08:54:13,2020-12-30 08:54:13,,2,0
9507,HP:0032465,,,,2020-12-30 08:54:14,2020-12-30 08:54:14,,1,0
9508,HP:0032471,,,,2020-12-30 08:54:14,2020-12-30 08:54:14,,1,0
9509,HP:0032479,,,,2020-12-30 08:54:14,2020-12-30 08:54:14,,1,0
9510,HP:0032483,,,,2020-12-30 08:54:15,2020-12-30 08:54:15,,2,0
9511,HP:0032484,,,,2020-12-30 08:54:15,2020-12-30 08:54:15,,1,0
9512,HP:0032495,,,,2020-12-30 08:54:16,2020-12-30 08:54:16,,1,0
9513,HP:0032497,,,,2020-12-30 08:54:16,2020-12-30 08:54:16,,1,0
9514,HP:0032499,,,,2020-12-30 08:54:16,2020-12-30 08:54:16,,1,0
9515,HP:0032506,,,,2020-12-30 08:54:17,2020-12-30 08:54:17,,4,0
9516,HP:0032508,,,,2020-12-30 08:54:19,2020-12-30 08:54:19,,1,0
9517,HP:0032509,,,,2020-12-30 08:54:19,2020-12-30 08:54:19,,1,0
9518,HP:0032516,,,"Infection that extends deeply into the dermins by dermatophytes, fungi that typically cause different types of superficial infection (tinea) or skin, hair, or nails.",2020-12-30 08:54:20,2021-01-19 16:52:05,skin,1,0
9519,HP:0032521,,,,2020-12-30 08:54:21,2020-12-30 08:54:21,,1,0
9520,HP:0032528,,,,2020-12-30 08:54:21,2020-12-30 08:54:21,,2,0
9521,HP:0032529,,,,2020-12-30 08:54:22,2020-12-30 08:54:22,,1,0
9522,HP:0032530,,,,2020-12-30 08:54:23,2020-12-30 08:54:23,,1,0
9523,HP:0032531,,,,2020-12-30 08:54:24,2020-12-30 08:54:24,,1,0
9524,HP:0032532,,,,2020-12-30 08:54:24,2020-12-30 08:54:24,,1,0
9525,HP:0032542,,,,2020-12-30 08:54:24,2020-12-30 08:54:24,,1,0
9526,HP:0032543,,,,2020-12-30 08:54:25,2020-12-30 08:54:25,,47,0
9527,HP:0032547,,,,2020-12-30 08:54:46,2020-12-30 08:54:46,,1,0
9528,HP:0032550,,,,2020-12-30 08:54:46,2020-12-30 08:54:46,,3,0
9529,HP:0032552,,,,2020-12-30 08:54:48,2020-12-30 08:54:48,,4,0
9530,HP:0032555,,,,2020-12-30 08:54:51,2020-12-30 08:54:51,,1,0
9531,HP:0032556,,,Persistent blue color of the skin that surrounds the mouth.,2020-12-30 08:54:51,2021-01-19 17:04:06,skin,2,0
9532,HP:0032558,,,,2020-12-30 08:54:52,2020-12-30 08:54:52,,11,0
9533,HP:0032559,,,,2020-12-30 08:54:56,2020-12-30 08:54:56,,11,0
9534,HP:0032560,,,,2020-12-30 08:55:02,2020-12-30 08:55:02,,12,0
9535,HP:0032561,,,,2020-12-30 08:55:06,2020-12-30 08:55:06,,2,0
9536,HP:0032562,,,,2020-12-30 08:55:07,2020-12-30 08:55:07,,5,0
9537,HP:0032564,,,,2020-12-30 08:55:10,2020-12-30 08:55:10,,1,0
9538,HP:0032565,,,,2020-12-30 08:55:10,2020-12-30 08:55:10,,1,0
9539,HP:0032569,,,,2020-12-30 08:55:10,2020-12-30 08:55:10,,3,0
9540,HP:0032571,,,,2020-12-30 08:55:12,2020-12-30 08:55:12,,1,0
9541,HP:0032572,,,,2020-12-30 08:55:12,2020-12-30 08:55:12,,1,0
9542,HP:0032575,,,,2020-12-30 08:55:12,2020-12-30 08:55:12,,1,0
9543,HP:0032581,,,,2020-12-30 08:55:13,2020-12-30 08:55:13,,45,0
9544,HP:0032588,,,,2020-12-30 08:55:31,2020-12-30 08:55:31,,6,0
9545,HP:0032599,,,,2020-12-30 08:55:33,2020-12-30 08:55:33,,17,0
9546,HP:0032615,,,,2020-12-30 08:55:41,2020-12-30 08:55:41,,1,0
9547,HP:0032618,,,,2020-12-30 08:55:42,2020-12-30 08:55:42,,5,0
9548,HP:0032639,,,,2020-12-30 08:55:44,2020-12-30 08:55:44,,1,0
9549,HP:0032653,,,,2020-12-30 08:55:45,2020-12-30 08:55:45,,2,0
9550,HP:0032658,,,,2020-12-30 08:55:45,2020-12-30 08:55:45,,13,0
9551,HP:0032660,,,,2020-12-30 08:55:51,2020-12-30 08:55:51,,1,0
9552,HP:0032663,,,,2020-12-30 08:55:51,2020-12-30 08:55:51,,11,0
9553,HP:0032667,,,,2020-12-30 08:55:55,2020-12-30 08:55:55,,1,0
9554,HP:0032671,,,,2020-12-30 08:55:56,2020-12-30 08:55:56,,15,0
9555,HP:0032674,,,"A cutaneous wound is a defined as a disruption of normal anatomic structure and function of the skin that occured owing to an injury of the skin. Wound healing is a dynamic, interactive processinvolving soluble mediators, blood cells, extracellularmatrix, and parenchymal cells. Wound healing has three phases: inflammation, tissue formation, and tissue remodeling, that overlap in time.",2020-12-30 08:56:02,2021-01-19 17:13:36,skin,2,0
9556,HP:0032677,,,,2020-12-30 08:56:03,2020-12-30 08:56:03,,185,0
9557,HP:0032678,,,,2020-12-30 08:57:43,2020-12-30 08:57:43,,1,0
9558,HP:0032679,,,,2020-12-30 08:57:43,2020-12-30 08:57:43,,57,0
9559,HP:0025532,,,"With the pathergy test, a small, sterile needle is inserted into the skin of the forearm. The site of injectionis circuled and observed after one and two days. If a small red bump or pustule at the site of needle insertion occurs, the pathergy test is considered to have a positive (abnormal) result.",2021-01-19 16:51:46,2021-01-19 16:51:47,skin,0,0
9560,HP:0030900,,,Pruritus is an itch or a sensation that makes a person want to scratch. This term refers to an abnormally increased sensation of itching over the skin of the foot.,2021-01-19 16:51:49,2021-01-19 16:51:50,skin,0,0
9561,HP:0030898,,,Pruritus is an itch or a sensation that makes a person want to scratch. This term refers to an abnormally increased sensation of itching over the skin of the abdomen.,2021-01-19 16:51:51,2021-01-19 16:51:51,skin,0,0
9562,HP:0032004,,,A sensation of itching in the vulvar region.,2021-01-19 16:51:52,2021-01-19 16:51:53,skin,0,0
9563,HP:0030899,,,Pruritus is an itch or a sensation that makes a person want to scratch. This term refers to an abnormally increased sensation of itching over the skin of the hand.,2021-01-19 16:51:54,2021-01-19 16:51:55,skin,0,0
9564,HP:0031248,,,Pruritus is an itch or a sensation that makes a person want to scratch. This term refers to an abnormally increased sensation of itching over the palm(s) of the hand.,2021-01-19 16:51:55,2021-01-19 16:51:56,skin,0,0
9565,HP:0030901,,,Pruritus is an itch or a sensation that makes a person want to scratch. This term refers to an abnormally increased sensation of itching over the skin of the breast.,2021-01-19 16:51:58,2021-01-19 16:51:59,skin,0,0
9566,HP:0030161,,,A sensation of itching in the vagina.,2021-01-19 16:52:00,2021-01-19 16:52:01,skin,0,0
9567,HP:0032517,,,"Majocchi's granuloma (MG) is an inflammatory and granulomatous, dermatophytic infection characterized by a granulomatous inflammation around the hair follicle. Histopathologically, MG demonstrates a nodular perifollicular granulomatous infiltrate of lymphoid cells, macrophages, epithelioid cells, multinucleated giant cells, and neutrophils. Unlike superficial dermatophytoses, fungal hyphae and spores can be detected not only on the surface of the epidermis but also within or around the hair follicles.",2021-01-19 16:52:07,2021-01-19 16:52:08,skin,0,0
9568,HP:0032518,,,A type of invasive dermatophyte infection characterized by vascular involvement and dissemination to other organs.,2021-01-19 16:52:09,2021-01-19 16:52:10,skin,0,0
9569,HP:0032185,,,The presense of molluscum contagiosum lesions across multiple areas of the body.,2021-01-19 16:52:13,2021-01-19 16:52:14,skin,0,0
9570,HP:0025531,,,"The Harlequin phenomenon consists of a sudden change in skin colour, resulting in two different body colours, one on each half of the body.",2021-01-19 16:52:17,2021-01-19 16:52:17,skin,0,0
9571,HP:0032022,,,Presence of abnormally increased amounts of intraepidermal inflammatory cells with a predominance of eosinophils.,2021-01-19 16:52:31,2021-01-19 16:52:32,skin,0,0
9572,HP:0040324,,,"In a heliotrope rash, the color of the skin turns to violet, which is the color of the heliotrope flower.",2021-01-19 16:52:41,2021-01-19 16:52:42,skin,0,0
9573,HP:0030845,,,Heliotrope rash is a violaceous discoloration of the eyelids associated with periorbital edema.,2021-01-19 16:52:42,2021-01-19 16:52:43,skin,0,0
9574,HP:0040325,,,A cutaneous eruption that consists of multiple (at least two) concentric erythematous rings.,2021-01-19 16:52:45,2021-01-19 16:52:46,skin,0,0
9575,HP:0010771,,,A hair-containing cyst or sinus usually in the coccygeal region.,2021-01-19 16:52:59,2021-01-19 16:53:00,skin,0,0
9576,HP:0032282,,,"An inflammatory process in skin caused by an exogenous agent that directly or indirectly injure the skin. If the offending agent is identified and removed, the eruption will resolve. An unusual or patterned eruption may be a clue to the presence of a contact dermatitis. Patch testing may be helpful in the differential diagnosis.",2021-01-19 16:53:06,2021-01-19 16:53:07,skin,0,0
9577,HP:0007573,,,"A form of atopic dermatitis with onset in adulthood characterized by atopic red face, chronic lichenified eczema on the trunk, subacute or psoriasiform dermatitis.",2021-01-19 16:53:15,2021-01-19 16:53:16,skin,0,0
9578,HP:0033120,,,"A type of eczema characterized by pruritic coin-shaped patches on the skin. Nummular eczema most commonly occurs on the extremities, particularly the legs, but may occur anywhere on the trunk, hands, or feet",2021-01-19 16:53:18,2021-01-19 16:53:19,skin,0,0
9579,HP:0005411,,,Persistent overgrowth of Candida albicans in the gastrointestinal tract.,2021-01-19 16:53:29,2021-01-19 16:53:30,skin,0,0
9580,HP:0011371,,,"Increased susceptibility to viral skin infections, as manifested by recurrent episodes of viral skin infections.",2021-01-19 16:53:43,2021-01-19 16:53:44,skin,0,0
9581,HP:0031234,,,"A predominantly neutrophilic infiltrate of the dermis and or epidermis (i.e., a large number of neutrophils inferred to have migrated into the skin).",2021-01-19 16:53:49,2021-01-19 16:53:50,skin,0,0
9582,HP:0031235,,,Collection of neutrophils in the epidermis.,2021-01-19 16:53:50,2021-01-19 16:53:51,skin,0,0
9583,HP:0031236,,,Collection of neutrophils in the dermis.,2021-01-19 16:53:52,2021-01-19 16:53:53,skin,0,0
9584,HP:0031191,,,Numerous lymphocytes surrounding blood vessels in the deep part of the dermis.,2021-01-19 16:53:55,2021-01-19 16:53:56,skin,0,0
9585,HP:0020084,,,"A group of infected hair follicles, larger and deeper than a furuncle.",2021-01-19 16:54:00,2021-01-19 16:54:01,skin,0,0
9586,HP:0030331,,,A reduced ability of the skin of the fingertips to wrinkle when exposed to stimuli such as soaking in water or application of EMLA cream (the fingertip remains smooth).,2021-01-19 16:54:06,2021-01-19 16:54:07,skin,0,0
9587,HP:0031525,,,"Keratoacanthoma (KA) is a common benign epithelial tumour that originates from the pilosebaceous glands. In most cases, it is characterized by rapid evolution, followed by spontaneous resolution over 4 to 6 months. KA usually presents as a solitary flesh-coloured nodule with a central keratin plug on the sun-exposed skin of elderly individuals.",2021-01-19 16:54:13,2021-01-19 16:54:14,skin,0,0
9588,HP:0031549,,,"Lymphocytoma cutis, or Spiegler-Fendt sarcoid, is classed as one of the pseudolymphomas, referring to inflammatory disorders in which the accumulation of lymphocytes on the skin resemble, clinically and histopathologically, cutaneous lymphomas. Careful clinical evaluation, histopathological and immunohistochemical exams may be needed to make the correct diagnosis.",2021-01-19 16:54:15,2021-01-19 16:54:16,skin,0,0
9589,HP:0031018,,,Eccrine syringofibroadenoma (ESFA) is a benign adnexal tumor arising most often on the extremities of elderly individuals characterized by anastomosing cords of cuboidal epithelial cells surrounded by a fibrovascular stroma containing plasma cells and ductal structures. ESFA stains positively with epithelial membrane antigen (EMA) and carcinoembryonic antigen (CEA).,2021-01-19 16:54:27,2021-01-19 16:54:28,skin,0,0
9590,HP:0040098,,,,2021-01-19 16:54:30,2021-01-19 16:54:30,skin,0,0
9591,HP:0032215,,,"Multiple skin warts located in multiple parts of the body, e.g., neck, trunks, and extremities.",2021-01-19 16:54:34,2021-01-19 16:54:35,skin,0,0
9592,HP:0032301,,,"Warts affecting the skin in the genital area (peniile shaft, scrotum, vagina, or labia majora). Warts can be small, beginning as a pinhead-size swelling that may become larger and take on a pdenuculated appearance. Warts can spread and coalesce into large masses in the genital or anal area. Their color is variable but tends to be skin colored or darker, and they may occasionally bleed. Warts may cause itching, redness, or discomfort. An outbreak of genital warts may also cause psychological distress.",2021-01-19 16:54:38,2021-01-19 16:54:39,skin,0,0
9593,HP:0031021,,,A benign epithelial neoplasm characterized by a papillary growth pattern and a proliferation of neoplastic squamous cells without morphologic evidence of malignancy [NCI thesaurus].,2021-01-19 16:54:43,2021-01-19 16:54:44,skin,0,0
9594,HP:0031022,,,A benign exophytic neoplasm that arises from the oropharynx. It is characterized by the presence of a connective tissue core covered by stratified squamous epithelium [NCI thesaurus].,2021-01-19 16:54:44,2021-01-19 16:54:45,skin,0,0
9595,HP:0040167,,,,2021-01-19 16:54:47,2021-01-19 16:54:48,skin,0,0
9596,HP:0031024,,,A benign skin adnexal tumor of eccrine differentiation.,2021-01-19 16:54:53,2021-01-19 16:54:54,skin,0,0
9597,HP:0012846,,,"Presence of multiple trichilemmomata, a benign tumour originating from the outer root sheath of the hair follicle.",2021-01-19 16:54:58,2021-01-19 16:54:59,skin,0,0
9598,HP:0012845,,,"Presence of a unitary trichilemmoma, a benign tumour originating from the outer root sheath of the hair follicle.",2021-01-19 16:55:00,2021-01-19 16:55:01,skin,0,0
9599,HP:0031548,,,"A cutaneous adnexal neoplasm with variable clinical presentation. It tends to be located in the head and neck and the presentation is papulonodular, scaly, asymptomatic, measuring up to 1-2cm, simulating a basal cell carcinoma.",2021-01-19 16:55:12,2021-01-19 16:55:13,skin,0,0
9600,HP:0025432,,,"A benign epithelial skin tumor manifesting as a slightly elevated circular plaque or nodule with a red, pink or brown color and a diameter up to 22 mm.",2021-01-19 16:55:17,2021-01-19 16:55:18,skin,0,0
9601,HP:0032225,,,"Perifollicular fibroma is a rare cutaneous hamartoma that shows differentiation in the connective tissue sheath of hair follicles. It can occur as a solitary papule or as multiple lesions. Histologically, the lesion consists of a concentric arrangement of cellular fibrous tissue around a normal hair follicle.",2021-01-19 16:55:30,2021-01-19 16:55:31,skin,0,0
9602,HP:0012057,,,"A type of melanoma that is flat and irregular in shape and color, with different shades of black and brown.",2021-01-19 16:55:42,2021-01-19 16:55:43,skin,0,0
9603,HP:0012058,,,A type of melanoma that starts as a raised area that is usually dark blackish-blue or bluish-red but may not have any color.,2021-01-19 16:55:46,2021-01-19 16:55:47,skin,0,0
9604,HP:0007606,,,,2021-01-19 16:55:53,2021-01-19 16:55:54,skin,0,0
9605,HP:0006751,,,,2021-01-19 16:55:58,2021-01-19 16:55:59,skin,0,0
9606,HP:0007576,,,,2021-01-19 16:56:05,2021-01-19 16:56:06,skin,0,0
9607,HP:0005220,,,,2021-01-19 16:56:13,2021-01-19 16:56:14,skin,0,0
9608,HP:0031286,,,Redness surrounding the hair follicles.,2021-01-19 16:56:22,2021-01-19 16:56:23,skin,0,0
9609,HP:0025525,,,"Loss of the outer layer of the epidermis in large, scale-like flakes localized to one or more fingertips.",2021-01-19 16:56:31,2021-01-19 16:56:32,skin,0,0
9610,HP:0025122,,,A type of epidermal acanthosis characterized by a jagged (sawtooth) appearance of the rete ridges of the epidermis.,2021-01-19 16:56:39,2021-01-19 16:56:40,skin,0,0
9611,HP:0025117,,,Rete pegs (or ridges) are the epithelial extensions that project into the underlying connective tissue in both skin and mucous membranes. Rete ridge flattening refers to the loss of these projections so that the skin epithelium acquires a relatively flat appearance.,2021-01-19 16:56:42,2021-01-19 16:56:43,skin,0,0
9612,HP:0025165,,,Formation of clumps or aggregates that make up small protuberances from elastic fibers within the dermis (especially the reticular dermis).,2021-01-19 16:56:49,2021-01-19 16:56:50,skin,0,0
9613,HP:0025166,,,An increase of the diameter of elastic fibers in the dermis.,2021-01-19 16:56:51,2021-01-19 16:56:52,skin,0,0
9614,HP:0025083,,,An increased amount of desmosine measure in the skin. Desmosine is a cross-linking amino acid formed from lysyl residues in elastin.,2021-01-19 16:56:56,2021-01-19 16:56:57,skin,0,0
9615,HP:0030764,,,"Brown or blue-gray discoloration of the skin that can present on the axillary and inguinal areas, face, palms or soles. In addition, blue-black discoloration can be apparent on skin overlying cartilage in which the pigment is deposited, such as the ears. This is a characteristic manifestation of alkaptonuria, which is an autosomal recessively inherited deficiency of homogentisic acid oxidase that results in accumulation of homogentisic acid in collagenous structures. The sclerae are also typically involved.",2021-01-19 16:56:58,2021-01-19 16:56:59,skin,0,0
9616,HP:0032178,,,"A dermatosis characterized by generalized shiny, enamel-like, hyperpigmented scales in an irregular pattern. The scales may peel or desquamate, rather like old, sun-baked blistered paint, often with areas of underlying hypopigmentation. This has led to the terms peeling paint or flaky paint dermatosis (See the Figure in PMID:24285001).",2021-01-19 16:57:00,2021-01-19 16:57:01,skin,0,0
9617,HP:0025527,,,A skin lesion with a snake- or serpent-like distribution.,2021-01-19 16:57:05,2021-01-19 16:57:06,skin,0,0
9618,HP:0031360,,,"A solid, raised, plateau-like (flat-topped) lesion greater than 1 cm in diameter and that has a yellow color.",2021-01-19 16:57:11,2021-01-19 16:57:12,skin,0,0
9619,HP:0031359,,,"A solid, raised, plateau-like (flat-topped) lesion greater than 1 cm in diameter that is characterized by hardening (sclerosis) of the affected skin area (related to collagen thickening).",2021-01-19 16:57:13,2021-01-19 16:57:14,skin,0,0
9620,HP:0025530,,,"The presence of multiple xanthomas (xanthomata) in the skin distributed in the creases of the palm of the hand. Xanthomas are yellowish, firm, lipid-laden nodules in the skin.",2021-01-19 16:57:23,2021-01-19 16:57:24,skin,0,0
9621,HP:0031517,,,A papillary or cauliflower-like growth characterized by the presence of foamy histiocytes within the elongated dermal papillae forms.,2021-01-19 16:57:25,2021-01-19 16:57:26,skin,0,0
9622,HP:0007412,,,,2021-01-19 16:57:39,2021-01-19 16:57:40,skin,0,0
9623,HP:0030679,,,A hypopigmented spot in the shape of a leaf from the mountain ash tree.,2021-01-19 16:57:55,2021-01-19 16:57:56,skin,0,0
9624,HP:0033126,,,"Skin and subcutaneous tissue necrosis (tissue death). Clinically, cutaneous necrosis may present as a painful and extremely tender black eschar (dead tissue found in a full-thickness wound) surrounded by dusky grey-red coloured skin.",2021-01-19 16:58:06,2021-01-19 16:58:07,skin,0,0
9625,HP:0001026,,,,2021-01-19 16:58:10,2021-01-19 16:58:11,skin,0,0
9626,HP:0012399,,,"A type of ulcer that is caused when an area of skin is subject to pressure over a prolonged period of time, ranging in range in severity from patches of discolored skin to open wounds that expose the underlying bone or muscle. The most common sites are the sacrum, coccyx, heels and the hips.",2021-01-19 16:58:14,2021-01-19 16:58:15,skin,0,0
9627,HP:0025250,,,"A comedo in which the top of the pore is not stretched open and thus does not expose the clogged portion (which would appear black), hence the name whitehead.",2021-01-19 16:58:22,2021-01-19 16:58:23,skin,0,0
9628,HP:0025251,,,"A comedo in which the part of the pore at the surface of the skin is stretched and open, exposing the contents of the comedo, which appear black.",2021-01-19 16:58:24,2021-01-19 16:58:25,skin,0,0
9629,HP:0031293,,,Pinhole-sized concave depressions with hyperkeratosis in the skin of a finger or toe.,2021-01-19 16:58:35,2021-01-19 16:58:36,skin,0,0
9630,HP:0007504,,,,2021-01-19 16:59:15,2021-01-19 16:59:16,skin,0,0
9631,HP:0007510,,,,2021-01-19 16:59:23,2021-01-19 16:59:24,skin,0,0
9632,HP:0007536,,,,2021-01-19 16:59:29,2021-01-19 16:59:30,skin,0,0
9633,HP:0031924,,,"The presence of linear erythematous palpable cords, often on the lateral trunk.",2021-01-19 16:59:41,2021-01-19 16:59:42,skin,0,0
9634,HP:0032026,,,Circumscribed area of flaccid skin due to the loss of elastic tissue in the dermis.,2021-01-19 16:59:43,2021-01-19 16:59:44,skin,0,0
9635,HP:0010604,,,,2021-01-19 16:59:48,2021-01-19 16:59:49,skin,0,0
9636,HP:0010605,,,A chronic epithelioid cell granulomatous inflammation of the meibomian gland caused by inflammation of a blocked meibomian gland. A chalazion or meibomian cyst appears as a painless tuberous swelling in the upper lid without loss of eyelashes.,2021-01-19 16:59:49,2021-01-19 16:59:50,skin,0,0
9637,HP:0012540,,,An epidermoid cyst in the armpit.,2021-01-19 16:59:52,2021-01-19 16:59:53,skin,0,0
9638,HP:0025246,,,"Nontender, round and firm, but slightly compressible, intradermal or subcutaneous cyst measuring 0.5-5 cm in diameter. Trichilemmal cysts are acquired rather than congenital, and tend to appear on the scalp rather than the face, and to be intradermal rather than subcutaneous.",2021-01-19 16:59:55,2021-01-19 16:59:56,skin,0,0
9639,HP:0025529,,,A nodule of the skin that exhibits an increased amount of pigmentation.,2021-01-19 17:00:01,2021-01-19 17:00:02,skin,0,0
9640,HP:0010606,,,"An acute purulent infection of the sebaceous glands of Zeis at the base of the eyelashes, of the apocrine sweat glands of Moll or the meibomian sebacious glands often caused by staphylococcus infections. Hordeola can either occur as Hordeola externa affecting the sebaceous glands of Zeis or the apocrine sweat glands of Moll or as Hordeola interna affecting the meibomian sebacious glands. In contrast to chalazia, hordeola are extremely painful and can cause extreme local swelling.",2021-01-19 17:00:06,2021-01-19 17:00:07,skin,0,0
9641,HP:0010607,,,"Hordeola externa are acute purulent infections affecting the sebaceous glands of Zeis or the apocrine sweat glands of Moll, often caused by staphylococcus infections. In contrast to chalazia, hordeola are extremely painfull and can cause extreme local swelling.",2021-01-19 17:00:07,2021-01-19 17:00:07,skin,0,0
